frame,xmin,ymin,xmax,ymax,class,conf
frame_05780.jpg,181,855,290,987,no_mask,0.7771680355072021
frame_05780.jpg,2496,998,2551,1062,no_mask,0.6977476477622986
frame_05780.jpg,794,996,858,1048,no_mask,0.29003313183784485
frame_05781.jpg,135,849,239,987,no_mask,0.7652173042297363
frame_05781.jpg,2514,1006,2564,1067,no_mask,0.7054352164268494
frame_05781.jpg,832,1010,892,1066,no_mask,0.3022323548793793
frame_05782.jpg,82,847,204,990,no_mask,0.7244998216629028
frame_05782.jpg,2534,1011,2593,1070,no_mask,0.5295978784561157
frame_05782.jpg,880,1009,943,1064,no_mask,0.40164873003959656
frame_05783.jpg,2562,1003,2613,1069,no_mask,0.7591053247451782
frame_05783.jpg,923,997,984,1057,no_mask,0.6313327550888062
frame_05784.jpg,2583,1006,2641,1066,no_mask,0.674534022808075
frame_05784.jpg,968,985,1026,1051,no_mask,0.6570452451705933
frame_05784.jpg,7,824,108,968,no_mask,0.489688903093338
frame_05785.jpg,1007,988,1068,1053,no_mask,0.520905613899231
frame_05785.jpg,3420,993,3466,1053,no_mask,0.4525177776813507
frame_05786.jpg,1040,982,1116,1059,no_mask,0.36790212988853455
frame_05786.jpg,3440,993,3476,1042,no_mask,0.35945695638656616
frame_05787.jpg,1087,986,1152,1055,no_mask,0.4929691255092621
frame_05788.jpg,1134,980,1202,1059,no_mask,0.7541108131408691
frame_05788.jpg,128,1061,189,1142,no_mask,0.4302508234977722
frame_05788.jpg,120,1082,194,1208,no_mask,0.35346469283103943
frame_05788.jpg,3476,990,3517,1042,no_mask,0.3354736268520355
frame_05788.jpg,589,1025,646,1091,mask,0.2703403830528259
frame_05789.jpg,664,993,712,1057,mask,0.2974288761615753
frame_05791.jpg,2783,1007,2845,1073,no_mask,0.6743723750114441
frame_05799.jpg,1615,981,1690,1051,no_mask,0.5789093375205994
frame_05800.jpg,1676,987,1746,1064,no_mask,0.6999555826187134
frame_05804.jpg,195,1008,252,1062,no_mask,0.5629522204399109
frame_05805.jpg,154,1007,218,1068,no_mask,0.6141223311424255
frame_05806.jpg,121,1021,190,1075,no_mask,0.37495866417884827
frame_05807.jpg,100,1020,161,1073,no_mask,0.3539624810218811
frame_05808.jpg,77,1023,139,1078,no_mask,0.6979379057884216
frame_05809.jpg,82,1015,142,1070,no_mask,0.6360461115837097
frame_05810.jpg,77,1006,145,1070,no_mask,0.5761195421218872
frame_05812.jpg,104,1009,173,1073,no_mask,0.5646939277648926
frame_05813.jpg,105,1011,172,1076,no_mask,0.6596647500991821
frame_05814.jpg,104,1011,169,1087,no_mask,0.7583534121513367
frame_05814.jpg,1152,928,1206,994,no_mask,0.6727569103240967
frame_05814.jpg,1307,983,1354,1049,no_mask,0.40022867918014526
frame_05815.jpg,114,1033,175,1100,no_mask,0.3934110999107361
frame_05817.jpg,75,1044,156,1121,no_mask,0.6491080522537231
frame_05818.jpg,2774,998,2816,1052,no_mask,0.2580043375492096
frame_05819.jpg,2822,1008,2867,1062,no_mask,0.5113707780838013
frame_05820.jpg,2885,1008,2930,1064,no_mask,0.7073633074760437
frame_05821.jpg,2942,1002,2995,1063,no_mask,0.6753044128417969
frame_05821.jpg,1455,992,1502,1044,no_mask,0.5148847103118896
frame_05822.jpg,3008,992,3056,1050,no_mask,0.6493287682533264
frame_05822.jpg,35,1024,113,1099,no_mask,0.40059754252433777
frame_05823.jpg,49,1010,129,1085,no_mask,0.7600780725479126
frame_05823.jpg,3065,998,3119,1052,no_mask,0.7458858489990234
frame_05824.jpg,3129,996,3184,1059,no_mask,0.7034921646118164
frame_05825.jpg,66,1001,154,1081,no_mask,0.6592152714729309
frame_05825.jpg,3196,999,3236,1051,no_mask,0.3866877555847168
frame_05825.jpg,2703,1009,2761,1077,no_mask,0.2720397114753723
frame_05826.jpg,3260,998,3310,1056,no_mask,0.6456210017204285
frame_05826.jpg,70,1004,152,1085,no_mask,0.2789849042892456
frame_05827.jpg,3318,994,3382,1065,no_mask,0.6305320858955383
frame_05827.jpg,76,1007,162,1086,no_mask,0.5602480173110962
frame_05828.jpg,3391,985,3445,1051,no_mask,0.5158181190490723
frame_05828.jpg,77,1014,151,1085,no_mask,0.4143822491168976
frame_05828.jpg,2846,1012,2900,1085,no_mask,0.3381336033344269
frame_05829.jpg,3457,982,3521,1047,no_mask,0.33914127945899963
frame_05830.jpg,3527,983,3593,1051,no_mask,0.7420695424079895
frame_05830.jpg,2943,1009,2998,1081,no_mask,0.5528723001480103
frame_05831.jpg,3600,989,3679,1066,no_mask,0.7502161860466003
frame_05831.jpg,2990,1008,3042,1082,no_mask,0.3754357695579529
frame_05832.jpg,3033,1000,3092,1090,no_mask,0.2797693908214569
frame_05832.jpg,3684,983,3753,1061,no_mask,0.2689155340194702
frame_05833.jpg,3759,987,3833,1072,no_mask,0.5061795711517334
frame_05834.jpg,1693,985,1744,1037,no_mask,0.3671114146709442
frame_05835.jpg,3194,1012,3237,1081,no_mask,0.4333515465259552
frame_05839.jpg,3439,1002,3489,1065,no_mask,0.29870525002479553
frame_05840.jpg,1843,873,1897,929,no_mask,0.2546566426753998
frame_05841.jpg,3570,1009,3633,1087,no_mask,0.4388068914413452
frame_05842.jpg,1637,1093,1694,1172,mask,0.37492841482162476
frame_05844.jpg,1860,968,1925,1049,no_mask,0.5853302478790283
frame_05852.jpg,2005,958,2058,1027,no_mask,0.5760453343391418
frame_05861.jpg,2161,967,2225,1037,no_mask,0.32549187541007996
frame_05864.jpg,2173,968,2237,1035,no_mask,0.6672343611717224
frame_05866.jpg,833,1093,913,1199,mask,0.4666808247566223
frame_05870.jpg,2192,954,2260,1036,no_mask,0.7294003367424011
frame_05871.jpg,2198,956,2257,1029,no_mask,0.28453198075294495
frame_05875.jpg,2150,953,2212,1033,no_mask,0.41469064354896545
frame_05876.jpg,2145,956,2201,1025,no_mask,0.7439473867416382
frame_05877.jpg,2140,959,2192,1024,no_mask,0.46986594796180725
frame_05877.jpg,2970,1081,3056,1171,no_mask,0.2886250615119934
frame_05878.jpg,2127,948,2189,1014,no_mask,0.26665619015693665
frame_05879.jpg,2113,958,2174,1017,no_mask,0.4352647066116333
frame_05880.jpg,2091,958,2152,1022,no_mask,0.614718496799469
frame_05880.jpg,3052,1077,3164,1186,no_mask,0.40324997901916504
frame_05881.jpg,2077,961,2139,1028,no_mask,0.3764561414718628
frame_05882.jpg,2073,957,2129,1027,no_mask,0.6843265295028687
frame_05884.jpg,2030,960,2087,1026,no_mask,0.5323931574821472
frame_05885.jpg,2018,945,2081,1012,no_mask,0.5448653697967529
frame_05886.jpg,2004,966,2056,1016,no_mask,0.3793618679046631
frame_05889.jpg,1925,963,1986,1022,no_mask,0.3197668194770813
frame_05891.jpg,3533,1086,3649,1188,no_mask,0.2906147241592407
frame_05894.jpg,3727,1103,3837,1285,no_mask,0.40060189366340637
frame_05894.jpg,3802,971,3838,1059,no_mask,0.37855467200279236
frame_05904.jpg,1815,940,1871,1003,no_mask,0.30566465854644775
frame_05905.jpg,1814,939,1871,1007,no_mask,0.29231882095336914
frame_06105.jpg,2582,983,2623,1032,no_mask,0.305513471364975
frame_06117.jpg,2625,987,2658,1035,no_mask,0.333880215883255
frame_06118.jpg,2823,985,2852,1027,no_mask,0.3367308974266052
frame_06125.jpg,2481,988,2514,1040,no_mask,0.4867382347583771
frame_06127.jpg,2457,990,2496,1033,no_mask,0.29835790395736694
frame_06130.jpg,2624,986,2656,1029,no_mask,0.2729642987251282
frame_06131.jpg,2616,990,2649,1035,no_mask,0.3945276737213135
frame_06132.jpg,3164,1021,3213,1070,mask,0.26898548007011414
frame_06133.jpg,2588,983,2619,1020,no_mask,0.27645090222358704
frame_06134.jpg,2580,979,2610,1021,no_mask,0.4376729428768158
frame_06135.jpg,2572,988,2605,1035,no_mask,0.5975836515426636
frame_06135.jpg,2363,981,2398,1031,no_mask,0.25914472341537476
frame_06136.jpg,2560,989,2596,1030,no_mask,0.3451981246471405
frame_06152.jpg,2759,1007,2795,1054,no_mask,0.33098772168159485
frame_06155.jpg,2764,997,2801,1048,no_mask,0.3893887996673584
frame_06156.jpg,2766,993,2802,1042,no_mask,0.27498483657836914
frame_06156.jpg,2336,979,2375,1032,no_mask,0.2709238827228546
frame_06157.jpg,2335,982,2373,1034,no_mask,0.30574315786361694
frame_06158.jpg,2335,979,2374,1032,no_mask,0.33276259899139404
frame_06159.jpg,2337,977,2374,1030,no_mask,0.36311957240104675
frame_06161.jpg,2337,978,2377,1033,no_mask,0.457645446062088
frame_06162.jpg,2338,979,2381,1036,no_mask,0.5410458445549011
frame_06163.jpg,2336,983,2381,1039,no_mask,0.4392024278640747
frame_06164.jpg,2338,978,2381,1032,no_mask,0.36748799681663513
frame_06168.jpg,2094,968,2144,1017,mask,0.3005797266960144
frame_06169.jpg,2095,968,2145,1014,mask,0.2560792863368988
frame_06175.jpg,3002,1022,3047,1074,mask,0.3800166845321655
frame_06176.jpg,3005,1027,3048,1084,no_mask,0.36430978775024414
frame_06177.jpg,3007,1025,3054,1089,no_mask,0.29702603816986084
frame_06178.jpg,3010,1026,3058,1083,mask,0.4074881970882416
frame_06180.jpg,3010,1022,3062,1076,mask,0.4273522198200226
frame_06217.jpg,1665,1057,1716,1137,no_mask,0.250758558511734
frame_06218.jpg,1666,1068,1722,1138,no_mask,0.7320548892021179
frame_06219.jpg,1670,1062,1730,1133,no_mask,0.5485637784004211
frame_06219.jpg,1190,1089,1275,1188,no_mask,0.3492368757724762
frame_06220.jpg,1678,1075,1733,1147,no_mask,0.5755116939544678
frame_06221.jpg,1676,1085,1740,1158,no_mask,0.3928517699241638
frame_06226.jpg,1605,965,1659,1027,no_mask,0.536975622177124
frame_06227.jpg,1604,959,1657,1028,no_mask,0.2725587487220764
frame_06228.jpg,1600,974,1651,1039,no_mask,0.4019742012023926
frame_06228.jpg,1238,1003,1279,1052,no_mask,0.28971338272094727
frame_06241.jpg,2155,845,2274,983,no_mask,0.6042484641075134
frame_06242.jpg,2179,839,2308,995,no_mask,0.5735934376716614
frame_06243.jpg,2202,836,2343,1007,no_mask,0.7562265992164612
frame_06244.jpg,2267,834,2396,1002,no_mask,0.543082058429718
frame_06247.jpg,2424,733,2585,946,no_mask,0.5408321619033813
frame_06248.jpg,2469,701,2671,962,no_mask,0.9077693819999695
frame_06249.jpg,2529,750,2739,977,no_mask,0.7580418586730957
frame_06250.jpg,2571,675,2815,984,no_mask,0.8310863971710205
frame_06251.jpg,2608,624,2900,953,no_mask,0.7559497952461243
frame_06252.jpg,2696,570,3007,899,no_mask,0.7325812578201294
frame_06254.jpg,2980,470,3345,806,no_mask,0.8310933113098145
frame_06255.jpg,3118,429,3608,817,no_mask,0.6345114707946777
frame_06266.jpg,2393,586,2731,949,mask,0.8340268135070801
frame_06266.jpg,2389,589,2723,949,no_mask,0.35577067732810974
frame_06267.jpg,2488,527,2915,906,mask,0.8496019244194031
frame_06268.jpg,2666,421,3141,860,mask,0.7858121991157532
frame_06268.jpg,2668,428,3140,867,no_mask,0.725253701210022
frame_06269.jpg,3010,298,3504,842,no_mask,0.8334065079689026
frame_06269.jpg,2996,316,3526,841,no_mask,0.34874463081359863
frame_06269.jpg,2335,352,3271,1995,no_mask,0.2669018507003784
frame_06270.jpg,3436,181,3835,835,no_mask,0.2514093518257141
frame_06336.jpg,194,1008,255,1074,no_mask,0.664476752281189
frame_06337.jpg,198,1005,251,1070,no_mask,0.6187619566917419
frame_06338.jpg,193,1010,250,1071,no_mask,0.3311023414134979
frame_06340.jpg,132,1009,191,1067,mask,0.288154274225235
frame_06341.jpg,1399,1030,1453,1097,no_mask,0.2833683490753174
frame_06353.jpg,820,1019,866,1063,no_mask,0.26080015301704407
frame_06354.jpg,582,1015,630,1069,no_mask,0.27093157172203064
frame_06355.jpg,582,1010,630,1068,no_mask,0.36581408977508545
frame_06356.jpg,582,1011,630,1067,no_mask,0.36260300874710083
frame_06358.jpg,821,1003,863,1050,no_mask,0.29550701379776
frame_06359.jpg,294,964,342,1025,no_mask,0.40525826811790466
frame_06359.jpg,824,1002,865,1050,no_mask,0.32710638642311096
frame_06362.jpg,534,982,581,1033,no_mask,0.3042733371257782
frame_06363.jpg,530,1006,580,1061,no_mask,0.3868709206581116
frame_06371.jpg,164,975,223,1040,no_mask,0.4463055431842804
frame_06382.jpg,855,965,902,1015,no_mask,0.3490114212036133
frame_06389.jpg,480,961,534,1012,no_mask,0.40577229857444763
frame_06390.jpg,421,958,469,1007,no_mask,0.3127879202365875
frame_06392.jpg,290,963,349,1016,no_mask,0.3382798433303833
frame_06442.jpg,521,974,567,1019,no_mask,0.3306613564491272
frame_06452.jpg,278,963,321,1008,no_mask,0.3717479705810547
frame_06456.jpg,795,982,830,1030,no_mask,0.2503441274166107
frame_06459.jpg,751,987,789,1034,no_mask,0.3845739960670471
frame_06460.jpg,740,984,782,1040,no_mask,0.40830886363983154
frame_06460.jpg,111,956,161,1011,no_mask,0.25471779704093933
frame_06464.jpg,668,983,710,1031,no_mask,0.30248144268989563
frame_06465.jpg,646,975,690,1027,no_mask,0.6777241230010986
frame_06466.jpg,635,976,677,1025,no_mask,0.5312435030937195
frame_06466.jpg,454,992,500,1052,no_mask,0.2801991403102875
frame_06468.jpg,594,965,637,1019,no_mask,0.44335952401161194
frame_06470.jpg,453,1010,496,1067,no_mask,0.5219984650611877
frame_06470.jpg,549,968,593,1021,no_mask,0.43524038791656494
frame_06470.jpg,353,984,399,1042,no_mask,0.30092549324035645
frame_06471.jpg,541,967,584,1021,no_mask,0.4131067097187042
frame_06471.jpg,442,1018,492,1072,no_mask,0.3599730134010315
frame_06473.jpg,493,962,541,1018,no_mask,0.6066324710845947
frame_06474.jpg,478,963,526,1013,no_mask,0.6215818524360657
frame_06474.jpg,255,990,305,1052,no_mask,0.29174283146858215
frame_06475.jpg,450,954,499,1012,no_mask,0.5982792377471924
frame_06476.jpg,433,964,483,1014,no_mask,0.5212793946266174
frame_06477.jpg,407,959,456,1015,no_mask,0.6024186611175537
frame_06478.jpg,394,962,441,1018,no_mask,0.3144740164279938
frame_06507.jpg,2,1116,231,1798,no_mask,0.2807593047618866
frame_06511.jpg,3612,1039,3688,1113,mask,0.3251940906047821
frame_06512.jpg,3647,1036,3730,1117,mask,0.5074011087417603
frame_06576.jpg,1112,999,1207,1118,no_mask,0.7236583232879639
frame_06578.jpg,947,987,1064,1127,no_mask,0.5614389777183533
frame_06580.jpg,733,929,873,1094,no_mask,0.49994179606437683
frame_06596.jpg,3667,1043,3708,1099,mask,0.27419087290763855
frame_06601.jpg,3690,1032,3730,1086,mask,0.25468727946281433
frame_06628.jpg,812,1022,862,1070,no_mask,0.3568791151046753
frame_06629.jpg,826,1017,871,1075,no_mask,0.5576885938644409
frame_06644.jpg,489,1016,568,1092,no_mask,0.5019268989562988
frame_06669.jpg,707,1020,752,1080,no_mask,0.2746933698654175
frame_06671.jpg,1095,1076,1155,1151,no_mask,0.26087501645088196
frame_06678.jpg,731,1044,771,1086,no_mask,0.2553351819515228
frame_06681.jpg,750,1037,795,1090,no_mask,0.2739676833152771
frame_06682.jpg,751,1034,799,1091,no_mask,0.41685977578163147
frame_06683.jpg,763,1036,812,1092,no_mask,0.3498954474925995
frame_06684.jpg,787,1041,835,1095,no_mask,0.46350497007369995
frame_06685.jpg,789,1037,834,1090,no_mask,0.5058570504188538
frame_06687.jpg,818,1041,867,1093,no_mask,0.5012062788009644
frame_06688.jpg,833,1039,881,1092,no_mask,0.3138648271560669
frame_06705.jpg,1025,1026,1078,1081,no_mask,0.5558780431747437
frame_06714.jpg,1119,1026,1172,1076,no_mask,0.3382489085197449
frame_06715.jpg,1119,1022,1183,1080,no_mask,0.4550984501838684
frame_06717.jpg,1147,1027,1218,1100,no_mask,0.6531617045402527
frame_06718.jpg,1154,1028,1217,1098,no_mask,0.45559006929397583
frame_06719.jpg,1154,1035,1221,1105,no_mask,0.6798161268234253
frame_06720.jpg,1154,1032,1220,1103,no_mask,0.3558565378189087
frame_06721.jpg,1136,1030,1205,1098,no_mask,0.4200262725353241
frame_06722.jpg,1119,1025,1188,1095,no_mask,0.7487790584564209
frame_06723.jpg,1099,1018,1170,1094,no_mask,0.6946676969528198
frame_06724.jpg,1080,1030,1147,1101,no_mask,0.33590269088745117
frame_06725.jpg,1059,1029,1143,1116,no_mask,0.5521007180213928
frame_06935.jpg,3237,1030,3325,1154,no_mask,0.30634602904319763
frame_07056.jpg,1197,712,1319,828,mask,0.4682225286960602
frame_07066.jpg,1052,707,1180,831,no_mask,0.6945642828941345
frame_07066.jpg,2,540,194,723,no_mask,0.6418153047561646
frame_07067.jpg,1,554,190,726,no_mask,0.6544851064682007
frame_07068.jpg,1,556,182,716,no_mask,0.5822208523750305
frame_07069.jpg,8,556,183,713,no_mask,0.6521826386451721
frame_07070.jpg,7,546,176,703,no_mask,0.5160191059112549
frame_07070.jpg,4,549,179,706,no_mask,0.31822454929351807
frame_07071.jpg,3,542,170,704,no_mask,0.5670182704925537
frame_07072.jpg,2,543,168,704,no_mask,0.6874595284461975
frame_07073.jpg,3,543,162,704,no_mask,0.6013568639755249
frame_07074.jpg,3,535,165,702,no_mask,0.46116673946380615
frame_07075.jpg,2,521,171,695,no_mask,0.6198259592056274
frame_07076.jpg,4,522,169,692,no_mask,0.6442089676856995
frame_07077.jpg,5,526,173,687,no_mask,0.4601694345474243
frame_07078.jpg,6,516,175,689,mask,0.5197774171829224
frame_07078.jpg,5,524,178,688,no_mask,0.49303311109542847
frame_07078.jpg,8,525,176,682,no_mask,0.29131799936294556
frame_07079.jpg,3,505,180,671,no_mask,0.2651040256023407
frame_07100.jpg,6,775,293,1247,no_mask,0.26086464524269104
frame_07104.jpg,3626,548,3837,802,no_mask,0.649512767791748
frame_07104.jpg,3078,502,3243,675,no_mask,0.5832253694534302
frame_07106.jpg,3356,421,3600,677,no_mask,0.27873316407203674
frame_07107.jpg,1672,841,1790,972,no_mask,0.6917866468429565
frame_07108.jpg,1875,834,1986,962,no_mask,0.6226099133491516
